geneName,mean_phi,mean_sd,mean_length,mean_logPhi,mean_logSd,median_phi,median_sd,median_length,median_logPhi,median_logSd,n_isoforms
ced-11,0.570252120494843,6.88267195771361e-06,4257,-0.248184472322464,6.77571781508772e-06,0.570252120494843,6.88267195771361e-06,4257,-0.248184472322464,6.77571781508772e-06,1
ced-12,0.411264002323151,7.79587851900774e-06,2206.5,-0.395704910159111,1.00711625120739e-05,0.411264002323151,7.79587851900774e-06,2206.5,-0.395704910159111,1.00711625120739e-05,2
ced-13,0.812164723873138,1.82453122617815e-05,297,-0.102613650262356,1.08468462690051e-05,0.812164723873138,1.82453122617815e-05,297,-0.102613650262356,1.08468462690051e-05,1
ced-2,1.4411993821462,2.6046507605375e-05,416,0.150326559940974,8.01030242155227e-06,1.46067237854004,2.33211650085536e-05,318,0.156389459967613,7.07368660867996e-06,3
ced-3,1.21344268321991,1.16872575883851e-05,1188,0.0818701200187207,4.28472118128186e-06,1.21344268321991,1.16872575883851e-05,1188,0.0818701200187207,4.28472118128186e-06,2
ced-4,0.796847939491272,8.75351819701301e-06,1683,-0.101639792323112,5.03961788780227e-06,0.796847939491272,8.75351819701301e-06,1683,-0.101639792323112,5.03961788780227e-06,2
ced-5,0.558432996273041,6.43630843801116e-06,5346,-0.256907492876053,6.42329994226964e-06,0.558432996273041,6.43630843801116e-06,5346,-0.256907492876053,6.42329994226964e-06,1
ced-6,0.979976832866669,9.80482293221606e-06,1479,-0.0112464493140578,4.874058266838e-06,0.979976832866669,9.80482293221606e-06,1479,-0.0112464493140578,4.874058266838e-06,1
ced-7,0.627209737896919,5.93332221406753e-06,5134.5,-0.20480141043663,4.56614989936972e-06,0.627391368150711,5.9280188716012e-06,5095.5,-0.204755656421184,4.56560064657562e-06,4
ced-8,0.617754518985748,9.3886995555199e-06,1377,-0.215042605996132,7.56113261085206e-06,0.617754518985748,9.3886995555199e-06,1377,-0.215042605996132,7.56113261085206e-06,1
ced-9,1.26796400547028,1.51101512946205e-05,843,0.0979551300406456,8.38641037394025e-06,1.26796400547028,1.51101512946205e-05,843,0.0979551300406456,8.38641037394025e-06,1
cee-1,1.1108615398407,1.11338606558496e-05,1089,0.0434927605092525,4.34334187168314e-06,1.1108615398407,1.11338606558496e-05,1089,0.0434927605092525,4.34334187168314e-06,1
ceeh-1,0.804639577865601,1.03042334781199e-05,1215,-0.0983962267637253,6.16333751258696e-06,0.804639577865601,1.03042334781199e-05,1215,-0.0983962267637253,6.16333751258696e-06,1
ceeh-2,0.510712862014771,1.0190276312485e-05,1068,-0.30148383975029,9.54880340941256e-06,0.510712862014771,1.0190276312485e-05,1068,-0.30148383975029,9.54880340941256e-06,1
ceh-1,0.779105007648468,1.46209102112575e-05,516,-0.116885513067245,8.95542112918676e-06,0.779105007648468,1.46209102112575e-05,516,-0.116885513067245,8.95542112918676e-06,1
ceh-10,0.727963447570801,1.13962080103977e-05,1035,-0.143709003925323,7.34627010852242e-06,0.727963447570801,1.13962080103977e-05,1035,-0.143709003925323,7.34627010852242e-06,1
ceh-100,1.17820674180984,6.7683816524534e-06,4035,0.0703962482511998,2.84791312542139e-06,1.17820674180984,6.7683816524534e-06,4035,0.0703962482511998,2.84791312542139e-06,2
ceh-12,0.582601577043534,1.59564203343624e-05,379.5,-0.252056919038296,1.20675559199236e-05,0.582601577043534,1.59564203343624e-05,379.5,-0.252056919038296,1.20675559199236e-05,2
ceh-13,0.868779003620148,1.4250667950594e-05,609,-0.067304402589798,7.50559375947109e-06,0.868779003620148,1.4250667950594e-05,609,-0.067304402589798,7.50559375947109e-06,1
ceh-14,1.08728647232056,1.20365378754647e-05,1056,0.033222034573555,5.60312021714574e-06,1.08728647232056,1.20365378754647e-05,1056,0.033222034573555,5.60312021714574e-06,1
ceh-16,0.786566495895386,1.42090184581649e-05,564,-0.11179493367672,8.26992583200646e-06,0.786566495895386,1.42090184581649e-05,564,-0.11179493367672,8.26992583200646e-06,1
ceh-17,0.631100952625275,1.23870240609645e-05,714,-0.208902582526207,9.09165108765638e-06,0.631100952625275,1.23870240609645e-05,714,-0.208902582526207,9.09165108765638e-06,1
ceh-18,0.775116761525472,1.00209726524678e-05,1502,-0.115328053633372,6.97427840101396e-06,0.781046628952026,9.98175866512503e-06,1623,-0.11164503544569,6.78520827803268e-06,3
ceh-19,0.58508712053299,1.34888480149543e-05,484.5,-0.248627535998821,1.07517134516893e-05,0.58508712053299,1.34888480149543e-05,484.5,-0.248627535998821,1.07517134516893e-05,2
ceh-2,0.621831238269806,1.27591771542329e-05,630,-0.216337397694588,9.66122565499115e-06,0.621831238269806,1.27591771542329e-05,630,-0.216337397694588,9.66122565499115e-06,1
ceh-20,0.628523468971252,1.12150214562177e-05,1017,-0.209839358925819,9.01073755214758e-06,0.628523468971252,1.12150214562177e-05,1017,-0.209839358925819,9.01073755214758e-06,1
ceh-21,1.6395720243454,1.43123908090799e-05,1488,0.212679743766785,4.78315262789257e-06,1.6395720243454,1.43123908090799e-05,1488,0.212679743766785,4.78315262789257e-06,1
ceh-22,0.715082514286041,1.2016143164616e-05,892.8,-0.153559046983719,8.00337795126575e-06,0.701278209686279,1.20052913589117e-05,852,-0.16349133849144,8.17013675417149e-06,5
ceh-23,0.492133557796478,1.06564616793362e-05,918,-0.319663286209106,1.07064732827533e-05,0.492133557796478,1.06564616793362e-05,918,-0.319663286209106,1.07064732827533e-05,1
ceh-24,0.647459387779236,1.20257671514723e-05,900,-0.197629198431969,9.39476096175769e-06,0.647459387779236,1.20257671514723e-05,900,-0.197629198431969,9.39476096175769e-06,1
ceh-27,0.864740133285522,1.42135382547509e-05,652.5,-0.0699458848685026,7.53281326068497e-06,0.864740133285522,1.42135382547509e-05,652.5,-0.0699458848685026,7.53281326068497e-06,2
ceh-28,0.566070199012756,1.26750182288037e-05,606,-0.259482204914093,1.09497236168777e-05,0.566070199012756,1.26750182288037e-05,606,-0.259482204914093,1.09497236168777e-05,1
ceh-30,1.01647174358368,1.41136721871778e-05,714,0.00251295999623835,6.56545036275213e-06,1.01647174358368,1.41136721871778e-05,714,0.00251295999623835,6.56545036275213e-06,1
ceh-31,0.79257720708847,1.28230287741691e-05,783,-0.107126340270042,7.55299300300197e-06,0.79257720708847,1.28230287741691e-05,783,-0.107126340270042,7.55299300300197e-06,1
ceh-32,1.00982141494751,1.03228548832702e-05,1320,0.00200112350285053,4.41369118436855e-06,1.00982141494751,1.03228548832702e-05,1320,0.00200112350285053,4.41369118436855e-06,1
ceh-33,0.624862372875214,1.17411593909053e-05,786,-0.212636277079582,8.85375848231299e-06,0.624862372875214,1.17411593909053e-05,786,-0.212636277079582,8.85375848231299e-06,1
ceh-34,0.801840484142303,1.26816228269837e-05,771,-0.101855032145977,7.4400306416409e-06,0.801840484142303,1.26816228269837e-05,771,-0.101855032145977,7.4400306416409e-06,1
ceh-36,1.07316410541534,1.34023169192315e-05,774,0.0272390749305487,5.48867762990667e-06,1.07316410541534,1.34023169192315e-05,774,0.0272390749305487,5.48867762990667e-06,1
ceh-37,1.1400029261907,1.36738095637113e-05,775,0.0535871237516403,5.38375123765442e-06,1.1313511133194,1.36673442962853e-05,756,0.050349086523056,5.37461122296114e-06,3
ceh-38,0.645967394113541,8.84834537270857e-06,1876.5,-0.194359125569463,6.5427124332935e-06,0.646003663539886,8.82419236828668e-06,1876.5,-0.194138899445534,6.45545404649759e-06,16
ceh-39,1.45455729961395,1.2917738634153e-05,1200,0.161075696349144,3.7733195964685e-06,1.45455729961395,1.2917738634153e-05,1200,0.161075696349144,3.7733195964685e-06,1
ceh-40,1.07077503204346,1.18569195816453e-05,990,0.0269479192793369,4.95304923232759e-06,1.07077503204346,1.18569195816453e-05,990,0.0269479192793369,4.95304923232759e-06,1
ceh-41,0.959716796875,1.34400799958085e-05,837,-0.0230533089488745,7.31480470278413e-06,0.959716796875,1.34400799958085e-05,837,-0.0230533089488745,7.31480470278413e-06,1
ceh-43,0.795686841011048,1.26071471786962e-05,835.5,-0.10516208782792,7.36827849480796e-06,0.795686841011048,1.26071471786962e-05,835.5,-0.10516208782792,7.36827849480796e-06,2
ceh-44,1.0522723197937,7.82824831311709e-06,2516,0.0188902268807093,3.50522331888013e-06,0.982864677906036,8.12130495560993e-06,1866,-0.00904932897537947,3.71438857277302e-06,3
ceh-45,1.42306524515152,1.67258071915856e-05,562.5,0.149268940091133,5.25429237400061e-06,1.42306524515152,1.67258071915856e-05,562.5,0.149268940091133,5.25429237400061e-06,2
ceh-48,0.47284984588623,9.24811879807795e-06,1380,-0.334731906652451,9.50367656105654e-06,0.47284984588623,9.24811879807795e-06,1380,-0.334731906652451,9.50367656105654e-06,1
ceh-49,1.18316054344177,1.24257879871781e-05,942,0.0705277025699615,4.79553250816163e-06,1.18316054344177,1.24257879871781e-05,942,0.0705277025699615,4.79553250816163e-06,1
ceh-5,0.835222184658051,1.62533377924101e-05,405,-0.0872792080044746,9.25612080082693e-06,0.835222184658051,1.62533377924101e-05,405,-0.0872792080044746,9.25612080082693e-06,1
ceh-51,1.33653783798218,1.53407054102506e-05,705,0.123107150197029,5.02330761358911e-06,1.33653783798218,1.53407054102506e-05,705,0.123107150197029,5.02330761358911e-06,1
ceh-53,0.968794822692871,1.43676278138636e-05,612,-0.0189299527555704,6.89202426523812e-06,0.968794822692871,1.43676278138636e-05,612,-0.0189299527555704,6.89202426523812e-06,1
ceh-54,0.679045140743256,1.26619421262227e-05,666,-0.176848560571671,9.28286237711301e-06,0.679045140743256,1.26619421262227e-05,666,-0.176848560571671,9.28286237711301e-06,1
ceh-57,0.683697044849396,1.10093794696267e-05,1032,-0.171685263514519,8.10490025974106e-06,0.683697044849396,1.10093794696267e-05,1032,-0.171685263514519,8.10490025974106e-06,1
ceh-58,0.742932081222534,1.16562200256965e-05,984,-0.135151118040085,7.64294298725842e-06,0.742932081222534,1.16562200256965e-05,984,-0.135151118040085,7.64294298725842e-06,1
ceh-6,0.677858829498291,1.07778075672488e-05,1143,-0.174881890416145,7.47430004220406e-06,0.677858829498291,1.07778075672488e-05,1143,-0.174881890416145,7.47430004220406e-06,1
ceh-60,0.937613487243652,1.13889479540715e-05,1083,-0.0316932760179043,6.04433589923839e-06,0.937613487243652,1.13889479540715e-05,1083,-0.0316932760179043,6.04433589923839e-06,1
ceh-62,0.94208174943924,1.23134782210113e-05,837,-0.0297156125307083,5.80988908298094e-06,0.94208174943924,1.23134782210113e-05,837,-0.0297156125307083,5.80988908298094e-06,1
ceh-63,0.830794245004654,1.99067450677629e-05,300,-0.0951318740844725,1.11654587555155e-05,0.830794245004654,1.99067450677629e-05,300,-0.0951318740844725,1.11654587555155e-05,2
ceh-7,0.587167799472809,1.62799395026479e-05,255,-0.248247072100639,1.24716821673069e-05,0.587167799472809,1.62799395026479e-05,255,-0.248247072100639,1.24716821673069e-05,1
ceh-74,0.536415696144104,1.17630878761441e-05,759,-0.28212383389473,1.0474211225566e-05,0.536415696144104,1.17630878761441e-05,759,-0.28212383389473,1.0474211225566e-05,1
ceh-75,0.769759058952332,1.3909680447024e-05,567,-0.121407873928547,8.50360965430567e-06,0.769759058952332,1.3909680447024e-05,567,-0.121407873928547,8.50360965430567e-06,1
ceh-76,0.436257809400558,1.06210182070808e-05,657,-0.374248951673508,1.14153525043225e-05,0.436257809400558,1.06210182070808e-05,657,-0.374248951673508,1.14153525043225e-05,1
ceh-79,0.799942553043365,9.91971048639476e-06,1335,-0.100664190948009,5.91610506191008e-06,0.799942553043365,9.91971048639476e-06,1335,-0.100664190948009,5.91610506191008e-06,1
ceh-8,0.661750833193461,1.35420981902877e-05,695,-0.189683333039284,9.91756175578317e-06,0.665835916996002,1.24676330061305e-05,825,-0.185091108083725,1.01030787291088e-05,3
ceh-81,1.44196617603302,1.25646439568502e-05,1401,0.156413152813911,5.82744241685414e-06,1.44196617603302,1.25646439568502e-05,1401,0.156413152813911,5.82744241685414e-06,1
ceh-82,1.72067320346832,1.671691091173e-05,735,0.233737945556641,4.0934684339e-06,1.72067320346832,1.671691091173e-05,735,0.233737945556641,4.0934684339e-06,1
ceh-83,1.15686130523682,9.93184112901573e-06,1632,0.0614562258124352,4.24666231436326e-06,1.15686130523682,9.93184112901573e-06,1632,0.0614562258124352,4.24666231436326e-06,1
ceh-84,0.864070534706116,1.55850943956386e-05,444,-0.0713497772812843,8.73020518414982e-06,0.864070534706116,1.55850943956386e-05,444,-0.0713497772812843,8.73020518414982e-06,1
ceh-85,0.615352630615234,1.19648542544238e-05,741,-0.219983622431755,9.25682056521103e-06,0.615352630615234,1.19648542544238e-05,741,-0.219983622431755,9.25682056521103e-06,1
ceh-86,0.91769802570343,8.06364592967632e-06,2202,-0.0391307659447193,4.13304068416778e-06,0.91769802570343,8.06364592967632e-06,2202,-0.0391307659447193,4.13304068416778e-06,1
ceh-87,1.3790020942688,1.62789492235323e-05,561,0.136427670717239,5.31862444957775e-06,1.3790020942688,1.62789492235323e-05,561,0.136427670717239,5.31862444957775e-06,1
ceh-88,0.84570175409317,1.2767480983776e-05,789,-0.0783388912677765,7.26084920089863e-06,0.84570175409317,1.2767480983776e-05,789,-0.0783388912677765,7.26084920089863e-06,1
ceh-89,0.725088894367218,1.38851767701929e-05,528,-0.148216992616653,8.89888287234329e-06,0.725088894367218,1.38851767701929e-05,528,-0.148216992616653,8.89888287234329e-06,1
ceh-9,0.924132525920868,1.58525291945263e-05,444,-0.0414000824093819,8.25817082700426e-06,0.924132525920868,1.58525291945263e-05,444,-0.0414000824093819,8.25817082700426e-06,1
ceh-90,0.73595678806305,1.40108848423503e-05,538.5,-0.141803570091725,8.99019878248305e-06,0.73595678806305,1.40108848423503e-05,538.5,-0.141803570091725,8.99019878248305e-06,2
ceh-91,0.86732292175293,9.23610808880158e-06,2058,-0.065712533891201,6.9661885405803e-06,0.86732292175293,9.23610808880158e-06,2058,-0.065712533891201,6.9661885405803e-06,1
ceh-92,1.03518760204315,8.82289124737193e-06,2190,0.0129396375268698,4.75712492042885e-06,1.03518760204315,8.82289124737193e-06,2190,0.0129396375268698,4.75712492042885e-06,1
ceh-93,0.777321517467499,9.3286505995171e-06,1527,-0.113132677972317,6.09499183557913e-06,0.777321517467499,9.3286505995171e-06,1527,-0.113132677972317,6.09499183557913e-06,1
ceh-99,0.875064253807068,1.0452560532159e-05,1470,-0.06329495459795,8.63042451013764e-06,0.875064253807068,1.0452560532159e-05,1470,-0.06329495459795,8.63042451013764e-06,1
cel-1,0.780643880367279,8.68741946290951e-06,1797,-0.110508270561696,5.12716880915914e-06,0.780643880367279,8.68741946290951e-06,1797,-0.110508270561696,5.12716880915914e-06,2
cep-1,0.732877492904663,1.14509684170036e-05,1264.5,-0.147938188165426,7.70885191214839e-06,0.732877492904663,1.14509684170036e-05,1264.5,-0.147938188165426,7.70885191214839e-06,2
cept-1,0.965516746044159,1.03774400233012e-05,1165.5,-0.0178407696075737,4.7363877987295e-06,0.965516746044159,1.03774400233012e-05,1165.5,-0.0178407696075737,4.7363877987295e-06,2
cept-2,0.795324683189392,9.84486900887229e-06,1275,-0.103009276092052,5.682587337858e-06,0.795324683189392,9.84486900887229e-06,1275,-0.103009276092052,5.682587337858e-06,1
cerk-1,0.685121119022369,8.94564282336299e-06,1650,-0.168155193328857,5.97107260356035e-06,0.685121119022369,8.94564282336299e-06,1650,-0.168155193328857,5.97107260356035e-06,1
ces-1,0.508571267127991,1.09208393076562e-05,813,-0.304765969514847,1.0221783867893e-05,0.508571267127991,1.09208393076562e-05,813,-0.304765969514847,1.0221783867893e-05,1
ces-2,0.921712219715118,1.42015536040174e-05,636,-0.0410809330642223,7.33096733717065e-06,0.921712219715118,1.42015536040174e-05,636,-0.0410809330642223,7.33096733717065e-06,1
cest-1,0.472803354263306,8.38335007199738e-06,2022,-0.333719491958618,9.20394674722407e-06,0.472803354263306,8.38335007199738e-06,2022,-0.333719491958618,9.20394674722407e-06,1
cex-1,1.21759343147278,1.5917047228204e-05,615,0.0819127559661865,5.56717290116226e-06,1.21759343147278,1.5917047228204e-05,615,0.0819127559661865,5.56717290116226e-06,1
cex-2,1.10725182294846,1.57371232273014e-05,525,0.0396812595427036,6.34070917945577e-06,1.10725182294846,1.57371232273014e-05,525,0.0396812595427036,6.34070917945577e-06,2
cey-1,2.09261250495911,2.49009330200323e-05,627,0.318021267652512,4.67863784936785e-06,2.09261250495911,2.49009330200323e-05,627,0.318021267652512,4.67863784936785e-06,1
cey-2,2.0960476398468,2.28975314569845e-05,804,0.319222301244736,4.19698492228076e-06,2.0960476398468,2.28975314569845e-05,804,0.319222301244736,4.19698492228076e-06,1
cey-3,1.75621247291565,1.83501545092707e-05,798,0.242461323738098,4.18868976587596e-06,1.75621247291565,1.83501545092707e-05,798,0.242461323738098,4.18868976587596e-06,1
cey-4,2.3225417137146,2.58913118389885e-05,885,0.363757938146591,4.19103356986071e-06,2.3225417137146,2.58913118389885e-05,885,0.363757938146591,4.19103356986071e-06,1
cfap-36,1.35313123464584,1.06401526719823e-05,1867.5,0.129694569855929,3.99472872777548e-06,1.35313123464584,1.06401526719823e-05,1867.5,0.129694569855929,3.99472872777548e-06,2
cfi-1,0.34183257818222,8.0757521320758e-06,1404,-0.480256289243698,1.17682721894906e-05,0.34183257818222,8.0757521320758e-06,1404,-0.480256289243698,1.17682721894906e-05,1
cfim-1,1.00172805786133,1.34834721032003e-05,684,-0.00342696299776435,6.16303566924418e-06,1.00172805786133,1.34834721032003e-05,684,-0.00342696299776435,6.16303566924418e-06,1
cfim-2,0.616659432649612,1.04650378367413e-05,1326,-0.218833938241005,7.85698390901841e-06,0.646319448947906,9.98207547450019e-06,1473,-0.195050492882728,7.06554872727686e-06,4
cfp-1,0.995045568261827,1.54361094600298e-05,866.571428571429,-0.0105870867680226,7.38560251178022e-06,0.958546996116638,1.22681909051907e-05,966,-0.021559527143836,6.78389905571806e-06,7
cft-1,0.752351880073547,6.43724890793293e-06,3744,-0.125473946332932,4.31144206660418e-06,0.752351880073547,6.43724890793293e-06,3744,-0.125473946332932,4.31144206660418e-06,1
cfz-2,1.38563227653503,1.11842843640938e-05,1737,0.139998957514763,4.08649700525264e-06,1.38563227653503,1.11842843640938e-05,1737,0.139998957514763,4.08649700525264e-06,1
cgef-1,1.3423236211141,1.0430017629276e-05,1984,0.125459969043732,3.51826281220175e-06,1.40485227108002,1.16678407640976e-05,1395,0.146136030554771,3.63276727068853e-06,3
cgh-1,1.99181663990021,1.99112714335771e-05,1293,0.297439783811569,3.81316131187473e-06,1.99181663990021,1.99112714335771e-05,1293,0.297439783811569,3.81316131187473e-06,1
cgp-1,1.36019059022268,1.48993171395106e-05,973,0.129692656298478,5.05550154611443e-06,1.36836063861847,1.56096538045306e-05,597,0.13236840069294,5.78694317772479e-06,3
cgr-1,1.12361311912537,1.13044693200148e-05,1152,0.0482211709022522,4.7324112790879e-06,1.12361311912537,1.13044693200148e-05,1152,0.0482211709022522,4.7324112790879e-06,1
cgt-1,0.829752922058105,9.91457311894977e-06,1401,-0.0849186778068542,6.36184756612236e-06,0.829752922058105,9.91457311894977e-06,1401,-0.0849186778068542,6.36184756612236e-06,1
cgt-2,0.756406903266907,9.9559649977449e-06,1332,-0.125657096505165,6.61076184077487e-06,0.756406903266907,9.9559649977449e-06,1332,-0.125657096505165,6.61076184077487e-06,1
cgt-3,0.707599341869354,9.94748809226202e-06,1324,-0.155428821841876,7.10597390528053e-06,0.699213922023773,9.95435076206739e-06,1380,-0.160123720765114,6.90905095711742e-06,3
cha-1,1.23764991760254,1.01882092442559e-05,1884,0.0904206857085228,5.19770822464635e-06,1.23764991760254,1.01882092442559e-05,1884,0.0904206857085228,5.19770822464635e-06,1
chaf-1,0.863077938556671,9.31315137278043e-06,1440,-0.0665226206183434,4.75749467467813e-06,0.863077938556671,9.31315137278043e-06,1440,-0.0665226206183434,4.75749467467813e-06,1
chaf-2,1.42013049125671,1.17048125992971e-05,1467,0.150683611631393,3.99391316900986e-06,1.42013049125671,1.17048125992971e-05,1467,0.150683611631393,3.99391316900986e-06,2
chat-1,1.34297529856364,1.69503586642615e-05,625,0.124092760185401,6.12825456729957e-06,1.35270202159882,1.73848043864981e-05,504,0.126222416758537,6.17212057379578e-06,3
chc-1,1.52576947212219,1.11347920347716e-05,5046,0.182515025138855,2.79980401623561e-06,1.52576947212219,1.11347920347716e-05,5046,0.182515025138855,2.79980401623561e-06,1
chch-3,1.36408221721649,1.7532828036428e-05,510,0.131294071674347,5.55739845109528e-06,1.36408221721649,1.7532828036428e-05,510,0.131294071674347,5.55739845109528e-06,1
chd-1,0.689690351486206,6.50020079978857e-06,4386,-0.163776531815529,4.99255569612052e-06,0.689690351486206,6.50020079978857e-06,4386,-0.163776531815529,4.99255569612052e-06,1
chd-3,1.23653173446655,6.99563743151069e-06,5364,0.0913686230778694,2.9615785420982e-06,1.23653173446655,6.99563743151069e-06,5364,0.0913686230778694,2.9615785420982e-06,1
chd-7,0.892759740352631,4.09778736289301e-06,8904,-0.0497251003980637,1.99862034110744e-06,0.892759740352631,4.09778736289301e-06,8904,-0.0497251003980637,1.99862034110744e-06,1
chdp-1,1.68886244297028,1.8727791070722e-05,1017,0.225422099232674,4.17091065326635e-06,1.68886244297028,1.8727791070722e-05,1017,0.225422099232674,4.17091065326635e-06,1
che-1,0.513218760490417,1.21361471745944e-05,733.5,-0.303842335939407,1.15070192267246e-05,0.513218760490417,1.21361471745944e-05,733.5,-0.303842335939407,1.15070192267246e-05,2
che-10,0.939320176839828,5.47045393143633e-06,5520,-0.0282244775444269,3.16515813046805e-06,0.947877764701843,5.51489461757463e-06,5742,-0.0240202099084854,3.16332915031387e-06,4
che-11,0.388759046792984,6.88851301866135e-06,4314,-0.419433265924454,9.85779090131642e-06,0.388759046792984,6.88851301866135e-06,4314,-0.419433265924454,9.85779090131642e-06,1
che-12,0.521584957838058,8.1694794692454e-06,2382,-0.289648562669754,8.20641609175035e-06,0.527574747800827,8.43394071356189e-06,1939.5,-0.284780144691468,8.23358606566805e-06,4
che-13,0.712806552648545,1.06363167539603e-05,1108.5,-0.152446232736111,7.11840084853804e-06,0.712806552648545,1.06363167539603e-05,1108.5,-0.152446232736111,7.11840084853804e-06,2
che-14,0.389434993267059,7.31475122809451e-06,2754,-0.419766545295715,1.05595009781299e-05,0.389434993267059,7.31475122809451e-06,2754,-0.419766545295715,1.05595009781299e-05,1
che-2,0.774488210678101,8.33775476294511e-06,2283,-0.114301279187202,6.02462886619667e-06,0.774488210678101,8.33775476294511e-06,2283,-0.114301279187202,6.02462886619667e-06,1
che-3,0.46558678150177,5.91685237363618e-06,12516,-0.3375284075737,8.04734994819962e-06,0.46558678150177,5.91685237363618e-06,12516,-0.3375284075737,8.04734994819962e-06,1
che-6,0.826926290988922,8.65733912008044e-06,1968,-0.0853011980652809,5.18450047554983e-06,0.826926290988922,8.65733912008044e-06,1968,-0.0853011980652809,5.18450047554983e-06,1
che-7,0.619015425443649,9.34242089796745e-06,1681.5,-0.21443447843194,7.80585588230588e-06,0.618992775678635,9.356534903376e-06,1681.5,-0.214383691549302,7.77312226119415e-06,4
chhy-1,0.700009882450104,1.0085886435819e-05,1377,-0.159948378801346,6.89927931840963e-06,0.700009882450104,1.0085886435819e-05,1377,-0.159948378801346,6.89927931840963e-06,1
chil-1,0.456143036484718,1.05327867187137e-05,861,-0.354581266641616,1.13976540445104e-05,0.456143036484718,1.05327867187137e-05,861,-0.354581266641616,1.13976540445104e-05,2
chil-10,1.21461951732635,1.16818375187391e-05,1116,0.0819963440299034,5.11430041936609e-06,1.21461951732635,1.16818375187391e-05,1116,0.0819963440299034,5.11430041936609e-06,1
chil-11,0.410047799348831,9.29224273536293e-06,1170,-0.40016770362854,1.13107708661931e-05,0.410047799348831,9.29224273536293e-06,1170,-0.40016770362854,1.13107708661931e-05,1
chil-12,0.466778069734573,9.32513326084346e-06,1353,-0.341619580984116,1.05019265036718e-05,0.466778069734573,9.32513326084346e-06,1353,-0.341619580984116,1.05019265036718e-05,1
chil-13,0.458102822303772,9.20766918139453e-06,1320,-0.349307179450989,1.00249951505887e-05,0.458102822303772,9.20766918139453e-06,1320,-0.349307179450989,1.00249951505887e-05,1
chil-14,1.01034504175186,1.04762088551923e-05,1128,0.00204063607088756,4.65078446724975e-06,1.01034504175186,1.04762088551923e-05,1128,0.00204063607088756,4.65078446724975e-06,2
chil-15,0.483839362859726,9.48143827245767e-06,1299,-0.325467437505722,1.01589758589528e-05,0.483839362859726,9.48143827245767e-06,1299,-0.325467437505722,1.01589758589528e-05,1
chil-16,0.416359484195709,9.08173437556228e-06,1323,-0.393236219882965,1.14020700666901e-05,0.416359484195709,9.08173437556228e-06,1323,-0.393236219882965,1.14020700666901e-05,1
chil-17,0.428122609853745,9.0308670941197e-06,1308,-0.379852086305618,1.05925410250382e-05,0.428122609853745,9.0308670941197e-06,1308,-0.379852086305618,1.05925410250382e-05,1
chil-18,0.510013580322266,9.68340691112698e-06,1290,-0.30214336514473,1.02413800341004e-05,0.510013580322266,9.68340691112698e-06,1290,-0.30214336514473,1.02413800341004e-05,1
chil-19,0.37245512008667,8.48457662946983e-06,1359,-0.441982328891754,1.131348938791e-05,0.37245512008667,8.48457662946983e-06,1359,-0.441982328891754,1.131348938791e-05,1
chil-2,0.485789060592651,9.79130848481409e-06,1152,-0.324195832014084,1.03748011203743e-05,0.485789060592651,9.79130848481409e-06,1152,-0.324195832014084,1.03748011203743e-05,1
chil-20,0.487743616104126,9.97264445252249e-06,1110,-0.322764188051224,1.05523585263708e-05,0.487743616104126,9.97264445252249e-06,1110,-0.322764188051224,1.05523585263708e-05,1
chil-21,0.385891318321228,8.50728875904743e-06,1413,-0.426849752664566,1.19922872315525e-05,0.385891318321228,8.50728875904743e-06,1413,-0.426849752664566,1.19922872315525e-05,1
chil-22,0.48723292350769,9.39537853456933e-06,1353,-0.322105675935745,1.00024764339922e-05,0.48723292350769,9.39537853456933e-06,1353,-0.322105675935745,1.00024764339922e-05,1
chil-23,0.322139322757721,7.83868009211632e-06,1299,-0.506820321083069,1.21805131888055e-05,0.322139322757721,7.83868009211632e-06,1299,-0.506820321083069,1.21805131888055e-05,1
chil-24,1.19756662845612,1.16526591737507e-05,1233,0.0759153738617897,4.86660389018892e-06,1.19756662845612,1.16526591737507e-05,1233,0.0759153738617897,4.86660389018892e-06,1
chil-25,0.414530500769615,8.73186695998518e-06,1440,-0.393830135464668,1.05948089356865e-05,0.414530500769615,8.73186695998518e-06,1440,-0.393830135464668,1.05948089356865e-05,2
chil-26,0.463693261146545,9.87279404902271e-06,1038,-0.346055775880814,1.13355304091514e-05,0.463693261146545,9.87279404902271e-06,1038,-0.346055775880814,1.13355304091514e-05,1
chil-27,0.450652539730072,9.2397984152098e-06,1224,-0.357428342103958,1.07844535587669e-05,0.450652539730072,9.2397984152098e-06,1224,-0.357428342103958,1.07844535587669e-05,1
chil-28,0.754315793514252,8.15648946008637e-06,2343,-0.125705078244209,5.86027019338085e-06,0.754315793514252,8.15648946008637e-06,2343,-0.125705078244209,5.86027019338085e-06,1
chil-3,0.482231438159943,9.27959715932024e-06,1344,-0.326438039541245,9.88178359016964e-06,0.482231438159943,9.27959715932024e-06,1344,-0.326438039541245,9.88178359016964e-06,1
chil-4,0.397913217544556,8.70558032991598e-06,1374,-0.412467181682587,1.10122442806833e-05,0.397913217544556,8.70558032991598e-06,1374,-0.412467181682587,1.10122442806833e-05,1
chil-5,0.395584225654602,8.47359314122618e-06,1380,-0.41426146030426,1.05599917863311e-05,0.395584225654602,8.47359314122618e-06,1380,-0.41426146030426,1.05599917863311e-05,1
