GeneID,LS,LS_EXP,SecondMax,RestMean,FoldDiff 
msp-78, L3 larva,301.0,62.0,12.479999999999995,24.11858974358975
msp-81, L2 larva,130.0,1.0,0.21999999999999886,590.909090909094
msp-142, L2 larva,868.0,75.0,15.0,57.86666666666667
msp-152, L1 larva,56.0,2.0,0.8200000000000017,68.29268292682913
mtl-1, L1 larva,2160.0,89.0,20.039999999999964,107.78443113772475
mtl-2, L3 larva,1018.0,144.0,33.520000000000024,30.36992840095463
mua-3, L2 larva,80.0,76.0,29.4,2.7210884353741496
mua-3, L3 larva,76.0,76.0,30.2,2.5165562913907285
mua-6, L2 larva,131.0,131.0,44.4,2.9504504504504507
mua-6, L3 larva,155.0,131.0,39.6,3.914141414141414
mup-2, L3 larva,371.0,345.0,172.2,2.1544715447154474
mup-4, L2 larva,90.0,49.0,29.0,3.103448275862069
mut-16, adult,64.0,37.0,20.6,3.1067961165048543
mxl-1, adult,105.0,53.0,27.2,3.860294117647059
mxl-2, adult,52.0,33.0,19.4,2.680412371134021
mxl-3, L2 larva,114.0,96.0,48.6,2.3456790123456788
myo-2, L1 larva,506.0,126.0,56.35999999999999,8.977998580553585
myo-3, L2 larva,240.0,117.0,63.6,3.7735849056603774
nab-1, elongating embryo,389.0,37.0,19.4,20.051546391752577
nac-3, L1 larva,81.0,27.0,14.2,5.704225352112676
nas-10, L2 larva,62.0,42.0,11.280000000000001,5.496453900709219
nas-20, L2 larva,45.0,0.1,0.020000000000000285,2249.999999999968
nas-37, L1 larva,48.0,31.0,13.24,3.6253776435045317
ncl-1, L1 larva,205.0,107.0,82.8,2.475845410628019
ncr-1, L1 larva,60.0,15.0,9.6,6.25
ncs-2, L1 larva,1843.0,323.0,177.8,10.365579302587175
ncx-2, L1 larva,618.0,159.0,83.8,7.3747016706443915
ncx-3, elongating embryo,96.0,31.0,11.2,8.571428571428571
ndc-80, dauer larva,46.0,22.0,13.2,3.484848484848485
ngp-1, dauer larva,529.0,100.0,64.4,8.214285714285714
nhl-2, L1 larva,199.0,76.0,41.4,4.806763285024155
nhr-1, L1 larva,249.0,59.0,28.2,8.829787234042554
nhr-3, L1 larva,156.0,49.0,21.8,7.155963302752293
nhr-4, L1 larva,44.0,31.0,16.4,2.682926829268293
nhr-10, L1 larva,49.0,45.0,23.2,2.1120689655172415
nhr-14, L1 larva,129.0,61.0,33.2,3.8855421686746983
nhr-19, L1 larva,232.0,21.0,12.8,18.125
nhr-23, elongating embryo,84.0,34.0,16.0,5.25
nhr-25, elongating embryo,77.0,32.0,15.0,5.133333333333334
nhr-31, L1 larva,131.0,63.0,44.0,2.977272727272727
nhr-32, L1 larva,78.0,36.0,15.4,5.064935064935065
nhr-34, elongating embryo,50.0,50.0,22.4,2.232142857142857
nhr-34, L1 larva,59.0,50.0,20.6,2.8640776699029122
nhr-35, L1 larva,165.0,29.0,18.8,8.77659574468085
nhr-40, L1 larva,65.0,28.0,19.6,3.3163265306122445
nhr-43, dauer larva,46.0,24.0,10.6,4.339622641509434
nhr-45, L1 larva,99.0,33.0,20.4,4.852941176470589
nhr-46, elongating embryo,85.0,84.0,32.8,2.5914634146341466
nhr-46, L1 larva,84.0,84.0,33.0,2.5454545454545454
nhr-48, L1 larva,85.0,32.0,21.2,4.0094339622641515
nhr-49, L1 larva,230.0,143.0,72.8,3.1593406593406597
nhr-68, elongating embryo,49.0,49.0,21.8,2.2477064220183487
nhr-68, L3 larva,59.0,49.0,19.8,2.9797979797979797
nhr-69, elongating embryo,71.0,52.0,27.2,2.610294117647059
nhr-71, L1 larva,112.0,21.0,13.2,8.484848484848484
nhr-88, L1 larva,204.0,62.0,19.8,10.303030303030303
nhr-91, elongating embryo,74.0,24.0,11.8,6.271186440677965
nhr-97, L1 larva,153.0,109.0,63.0,2.4285714285714284
nhr-105, L1 larva,48.0,27.0,16.0,3.0
nhr-111, L3 larva,709.0,2.0,0.6599999999999909,1074.242424242439
nhr-114, dauer larva,48.0,41.0,22.2,2.1621621621621623
nhr-127, L2 larva,48.0,38.0,9.180000000000001,5.22875816993464
nhr-138, L1 larva,134.0,32.0,17.4,7.701149425287357
nhx-3, L2 larva,46.0,19.0,7.94,5.79345088161209
nhx-5, L1 larva,44.0,18.0,15.2,2.8947368421052633
nid-1, elongating embryo,279.0,49.0,22.8,12.236842105263158
nlp-1, dauer larva,70.0,31.0,15.5,4.516129032258065
nlp-3, L1 larva,83.0,75.0,33.0,2.515151515151515
nlp-3, L2 larva,75.0,75.0,34.6,2.167630057803468
nlp-6, L2 larva,51.0,41.0,15.439999999999998,3.303108808290156
nlp-8, L1 larva,1003.0,127.0,43.0,23.325581395348838
nlp-9, L2 larva,98.0,95.0,28.439999999999998,3.445850914205345
nlp-9, adult,95.0,95.0,29.04,3.2713498622589534
nlp-10, dauer larva,59.0,21.0,10.6,5.566037735849057
nlp-11, L1 larva,175.0,175.0,51.160000000000004,3.4206411258795932
nlp-11, dauer larva,177.0,175.0,50.760000000000005,3.4869976359338057
nlp-12, L1 larva,119.0,90.0,34.08,3.4917840375586855
nlp-12, L2 larva,90.0,90.0,39.879999999999995,2.2567703109327986
nlp-13, L2 larva,127.0,127.0,52.879999999999995,2.4016641452344936
nlp-13, adult,170.0,127.0,44.279999999999994,3.8392050587172544
nlp-14, L1 larva,449.0,209.0,51.6,8.7015503875969
nlp-14, dauer larva,209.0,209.0,99.6,2.098393574297189
nlp-15, L1 larva,197.0,128.0,38.8,5.077319587628867
nlp-15, dauer larva,128.0,128.0,52.6,2.4334600760456273
nlp-16, L2 larva,79.0,79.0,25.619999999999997,3.0835284933645593
nlp-16, adult,79.0,79.0,25.619999999999997,3.0835284933645593
nlp-17, L2 larva,70.0,70.0,33.4,2.0958083832335332
nlp-17, adult,109.0,70.0,25.6,4.2578125
nlp-18, L1 larva,391.0,358.0,110.8,3.5288808664259927
nlp-18, dauer larva,358.0,358.0,117.4,3.049403747870528
nlp-20, dauer larva,103.0,62.0,31.24,3.297055057618438
nlp-21, L2 larva,126.0,126.0,47.120000000000005,2.6740237691001694
nlp-21, adult,165.0,126.0,39.32000000000001,4.196337741607324
nlp-24, L2 larva,239.0,239.0,91.2,2.620614035087719
nlp-24, L3 larva,290.0,239.0,81.0,3.580246913580247
nlp-25, dauer larva,76.0,8.0,2.2399999999999975,33.928571428571466
nlp-27, L1 larva,314.0,283.0,102.60000000000002,3.0604288499025336
nlp-27, L3 larva,283.0,283.0,108.80000000000003,2.60110294117647
nlp-28, elongating embryo,51.0,36.0,16.4,3.1097560975609757
nlp-29, L1 larva,74.0,74.0,35.2,2.102272727272727
nlp-29, L3 larva,131.0,74.0,23.8,5.504201680672269
nlp-30, L2 larva,58.0,12.0,5.419999999999999,10.701107011070112
nlp-33, L3 larva,1370.0,509.0,169.2,8.09692671394799
nlr-1, elongating embryo,73.0,8.0,5.4,13.518518518518517
nmy-1, elongating embryo,186.0,56.0,36.8,5.054347826086957
nmy-2, adult,108.0,42.0,34.4,3.1395348837209305
nos-3, adult,81.0,42.0,31.0,2.6129032258064515
npa-1, L2 larva,319.0,276.0,96.6,3.3022774327122155
npa-1, L3 larva,276.0,276.0,105.2,2.623574144486692
npp-1, elongating embryo,43.0,34.0,17.4,2.4712643678160924
npp-2, adult,55.0,32.0,21.2,2.5943396226415096
npp-3, adult,72.0,35.0,22.6,3.1858407079646014
npp-7, adult,106.0,75.0,44.8,2.366071428571429
npp-8, adult,80.0,28.0,23.4,3.418803418803419
npp-9, adult,285.0,130.0,80.6,3.535980148883375
npp-10, adult,98.0,41.0,28.4,3.450704225352113
npp-11, adult,74.0,24.0,19.4,3.814432989690722
npp-12, adult,62.0,39.0,29.0,2.1379310344827585
npp-13, adult,43.0,25.0,21.2,2.0283018867924527
npp-14, adult,48.0,25.0,21.2,2.2641509433962264
npp-16, adult,50.0,18.0,13.6,3.6764705882352944
rae-1, adult,68.0,48.0,33.0,2.0606060606060606
npp-18, adult,74.0,25.0,19.6,3.775510204081632
npp-19, adult,77.0,26.0,23.8,3.235294117647059
nars-1, adult,112.0,99.0,53.0,2.1132075471698113
nst-1, dauer larva,197.0,78.0,64.4,3.059006211180124
nsy-1, elongating embryo,82.0,57.0,32.0,2.5625
ntl-2, elongating embryo,117.0,54.0,42.0,2.7857142857142856
ntl-3, adult,89.0,46.0,30.4,2.9276315789473686
nuc-1, adult,111.0,80.0,50.6,2.193675889328063
nud-1, adult,56.0,36.0,25.0,2.24
nxf-1, L1 larva,124.0,81.0,52.0,2.3846153846153846
nxt-1, elongating embryo,119.0,46.0,31.8,3.742138364779874
odc-1, dauer larva,90.0,74.0,43.4,2.0737327188940093
odd-2, dauer larva,47.0,11.0,8.0,5.875
blmp-1, elongating embryo,110.0,35.0,15.8,6.962025316455696
oig-3, L1 larva,70.0,37.0,22.4,3.125
ooc-5, elongating embryo,87.0,42.0,29.0,3.0
pept-2, L2 larva,90.0,55.0,14.02,6.419400855920114
pept-2, adult,55.0,55.0,21.02,2.616555661274976
pept-1, L2 larva,63.0,63.0,30.2,2.0860927152317883
pept-1, L3 larva,103.0,63.0,22.2,4.63963963963964
pept-3, L2 larva,44.0,8.0,4.6800000000000015,9.401709401709399
osm-8, elongating embryo,51.0,21.0,6.8199999999999985,7.478005865102641
osm-11, L1 larva,697.0,616.0,283.2,2.4611581920903958
osm-11, dauer larva,616.0,616.0,299.4,2.0574482297929193
pab-1, dauer larva,1863.0,1144.0,866.4,2.1502770083102494
pab-2, L1 larva,550.0,227.0,110.2,4.99092558983666
pabp-2, elongating embryo,133.0,57.0,36.4,3.653846153846154
pad-1, L1 larva,57.0,30.0,18.4,3.097826086956522
pak-1, elongating embryo,78.0,44.0,24.0,3.25
pal-1, elongating embryo,65.0,65.0,25.8,2.5193798449612403
pal-1, adult,90.0,65.0,20.8,4.326923076923077
pam-1, adult,205.0,148.0,84.6,2.4231678486997636
pan-1, elongating embryo,191.0,137.0,70.2,2.7207977207977208
par-1, elongating embryo,108.0,100.0,53.4,2.0224719101123596
par-3, elongating embryo,62.0,62.0,28.2,2.198581560283688
par-3, adult,65.0,62.0,27.6,2.3550724637681157
pas-4, adult,165.0,122.0,73.0,2.26027397260274
pas-5, adult,236.0,135.0,89.0,2.651685393258427
pas-6, adult,224.0,147.0,92.4,2.4242424242424243
pas-7, adult,143.0,102.0,51.6,2.7713178294573644
pat-2, elongating embryo,98.0,62.0,29.4,3.3333333333333335
pat-3, elongating embryo,199.0,87.0,61.0,3.262295081967213
pat-4, elongating embryo,88.0,33.0,20.4,4.313725490196079
pat-6, elongating embryo,178.0,58.0,37.8,4.70899470899471
pat-9, elongating embryo,153.0,40.0,19.6,7.8061224489795915
pat-10, L3 larva,2281.0,1065.0,733.8,3.108476424093759
pat-12, L1 larva,62.0,36.0,23.4,2.64957264957265
pbo-1, L3 larva,58.0,46.0,25.6,2.265625
pbs-1, adult,346.0,101.0,59.2,5.844594594594595
pbs-2, adult,204.0,115.0,62.6,3.258785942492013
pbs-4, adult,184.0,149.0,84.4,2.1800947867298577
pbs-5, adult,211.0,150.0,81.0,2.6049382716049383
pbs-6, adult,210.0,152.0,88.6,2.3702031602708806
pbs-7, adult,194.0,182.0,96.8,2.0041322314049586
pcm-1, elongating embryo,49.0,33.0,14.4,3.4027777777777777
pcn-1, adult,590.0,78.0,54.4,10.845588235294118
pcp-1, dauer larva,92.0,78.0,40.2,2.288557213930348
pcp-2, L2 larva,59.0,9.0,2.639999999999998,22.348484848484865
pcp-3, L1 larva,75.0,45.0,18.419999999999998,4.071661237785016
pct-1, elongating embryo,64.0,37.0,30.0,2.1333333333333333
pdi-1, L3 larva,470.0,397.0,230.8,2.036395147313691
pdi-2, elongating embryo,1763.0,1579.0,750.6,2.3487876365574207
pdi-2, L3 larva,1579.0,1579.0,787.4,2.0053340106680215
pdi-3, L3 larva,1156.0,760.0,530.8,2.177844762622457
pdk-1, L1 larva,54.0,22.0,14.6,3.6986301369863015
peb-1, elongating embryo,119.0,110.0,37.4,3.181818181818182
peb-1, L1 larva,110.0,110.0,39.2,2.8061224489795915
pen-2, elongating embryo,71.0,25.0,10.4,6.826923076923077
pes-1, adult,51.0,13.0,4.24,12.028301886792452
pes-4, elongating embryo,61.0,30.0,19.2,3.1770833333333335
pes-8, L1 larva,47.0,7.0,2.28,20.6140350877193
pes-9, L2 larva,153.0,153.0,70.6,2.1671388101983005
pes-9, L3 larva,184.0,153.0,64.4,2.8571428571428568
mct-4, L2 larva,44.0,39.0,21.4,2.0560747663551404
pfn-1, adult,337.0,218.0,148.8,2.264784946236559
pfn-3, L3 larva,72.0,60.0,35.8,2.011173184357542
pgp-1, L1 larva,47.0,3.0,1.2400000000000007,37.903225806451594
pgp-11, L1 larva,45.0,2.0,0.8000000000000014,56.2499999999999
pha-4, elongating embryo,144.0,144.0,46.0,3.130434782608696
pha-4, L1 larva,169.0,144.0,41.0,4.121951219512195
phg-1, adult,133.0,25.0,10.2,13.039215686274511
pho-1, L2 larva,104.0,32.0,15.860000000000003,6.557377049180326
phy-2, dauer larva,148.0,71.0,36.4,4.065934065934066
pis-1, elongating embryo,50.0,32.0,20.6,2.4271844660194173
pkc-1, L1 larva,137.0,48.0,29.8,4.597315436241611
plk-1, adult,202.0,78.0,36.4,5.549450549450549
plp-1, elongating embryo,494.0,257.0,193.0,2.5595854922279795
plx-2, dauer larva,68.0,8.0,4.2,16.19047619047619
pmk-1, elongating embryo,113.0,52.0,27.8,4.0647482014388485
pmk-2, L1 larva,71.0,34.0,14.6,4.863013698630137
pmk-3, elongating embryo,70.0,35.0,20.2,3.4653465346534653
pmp-2, L2 larva,64.0,60.0,28.6,2.2377622377622375
pmp-2, dauer larva,60.0,60.0,29.4,2.0408163265306123
pmp-3, elongating embryo,102.0,55.0,31.8,3.2075471698113205
pod-1, adult,241.0,66.0,45.2,5.331858407079646
pop-1, elongating embryo,97.0,49.0,17.2,5.6395348837209305
pos-1, adult,819.0,99.0,24.0,34.125
pph-1, L1 larva,105.0,24.0,11.4,9.210526315789473
pph-2, L2 larva,67.0,0.6,0.11999999999999886,558.3333333333386
pph-4.1, elongating embryo,59.0,29.0,24.6,2.3983739837398375
pph-4.2, adult,58.0,12.0,7.8,7.435897435897436
ppk-1, L1 larva,100.0,49.0,31.4,3.1847133757961785
pps-1, L2 larva,56.0,31.0,24.0,2.3333333333333335
ppt-1, elongating embryo,210.0,149.0,34.4,6.104651162790698
ppt-1, adult,149.0,149.0,46.6,3.1974248927038627
ppw-2, dauer larva,53.0,50.0,25.8,2.054263565891473
pqn-13, elongating embryo,249.0,18.0,6.860000000000002,36.29737609329445
pqn-18, L1 larva,122.0,62.0,28.4,4.295774647887324
pqn-20, adult,129.0,96.0,47.2,2.733050847457627
pqn-22, L2 larva,137.0,76.0,29.54,4.637779282329046
pqn-24, L2 larva,64.0,43.0,16.46,3.8882138517618468
pqn-24, adult,43.0,43.0,20.660000000000004,2.0813165537270084
pqn-26, elongating embryo,76.0,10.0,3.7399999999999975,20.320855614973276
pqn-32, L2 larva,198.0,39.0,10.2,19.411764705882355
ptrn-1, elongating embryo,56.0,23.0,18.0,3.111111111111111
pqn-35, L1 larva,66.0,43.0,19.4,3.4020618556701034
pqn-39, L1 larva,51.0,22.0,17.0,3.0
pqn-44, L1 larva,380.0,157.0,70.4,5.3977272727272725
ifet-1, adult,314.0,108.0,67.8,4.631268436578171
abu-13, L1 larva,148.0,66.0,20.860000000000003,7.094918504314476
myrf-1, L3 larva,103.0,69.0,37.4,2.7540106951871657
pqn-48, L1 larva,100.0,68.0,27.4,3.6496350364963503
pqn-48, dauer larva,68.0,68.0,33.8,2.0118343195266273
pqn-51, adult,98.0,60.0,47.0,2.0851063829787235
pqn-53, L1 larva,339.0,203.0,117.8,2.877758913412564
ebax-1, elongating embryo,81.0,20.0,15.4,5.259740259740259
pqn-59, dauer larva,802.0,571.0,326.4,2.4571078431372553
larp-5, L1 larva,150.0,112.0,50.4,2.9761904761904763
pqn-65, elongating embryo,58.0,45.0,27.4,2.1167883211678835
pqn-68, elongating embryo,47.0,15.0,11.4,4.12280701754386
pqn-70, elongating embryo,223.0,65.0,45.4,4.9118942731277535
pqn-73, elongating embryo,169.0,125.0,25.560000000000002,6.611893583724569
pqn-73, adult,125.0,125.0,34.36,3.637951105937136
pqn-74, elongating embryo,132.0,30.0,9.839999999999998,13.414634146341466
pqn-89, L1 larva,87.0,43.0,31.0,2.806451612903226
pqn-94, L2 larva,92.0,27.0,12.060000000000002,7.628524046434492
abu-14, L1 larva,267.0,70.0,20.76,12.861271676300577
prg-1, L3 larva,106.0,106.0,49.2,2.154471544715447
prg-1, adult,167.0,106.0,37.0,4.513513513513513
pri-1, elongating embryo,56.0,22.0,11.0,5.090909090909091
prk-1, L1 larva,69.0,51.0,20.8,3.317307692307692
prk-1, dauer larva,51.0,51.0,24.4,2.0901639344262297
prk-2, L1 larva,48.0,15.0,7.4,6.486486486486486
T19D2.2, L1 larva,295.0,55.0,36.4,8.104395604395604
prx-3, elongating embryo,63.0,37.0,14.8,4.256756756756756
prx-5, dauer larva,49.0,36.0,22.6,2.168141592920354
prx-12, dauer larva,48.0,17.0,10.4,4.615384615384615
prx-14, elongating embryo,51.0,38.0,22.6,2.2566371681415927
pry-1, L1 larva,51.0,29.0,14.0,3.642857142857143
swsn-1, elongating embryo,91.0,75.0,36.8,2.472826086956522
swsn-4, elongating embryo,200.0,89.0,52.8,3.787878787878788
ptb-1, L1 larva,73.0,21.0,15.0,4.866666666666666
ptc-1, adult,117.0,96.0,51.8,2.258687258687259
ptc-3, L2 larva,97.0,36.0,22.6,4.292035398230088
ptp-1, elongating embryo,58.0,58.0,28.6,2.027972027972028
ptp-1, L1 larva,80.0,58.0,24.2,3.3057851239669422
ptp-3, elongating embryo,57.0,52.0,23.4,2.435897435897436
ptp-3, L1 larva,52.0,52.0,24.4,2.1311475409836067
ptr-1, dauer larva,44.0,24.0,8.52,5.164319248826291
ptr-3, L2 larva,54.0,6.0,3.2400000000000007,16.666666666666664
ptr-4, L1 larva,64.0,64.0,28.8,2.2222222222222223
ptr-4, dauer larva,120.0,64.0,17.6,6.8181818181818175
ptr-5, L1 larva,47.0,17.0,9.6,4.895833333333334
ptr-12, L2 larva,67.0,25.0,7.359999999999999,9.103260869565219
ptr-13, dauer larva,52.0,8.0,5.040000000000001,10.317460317460316
ptr-14, L2 larva,52.0,31.0,11.88,4.377104377104377
ptr-16, elongating embryo,62.0,4.0,1.8,34.44444444444444
ptr-18, L1 larva,69.0,19.0,7.26,9.50413223140496
ptr-23, dauer larva,86.0,36.0,23.4,3.6752136752136755
ptr-24, L1 larva,54.0,20.0,14.4,3.75
puf-3, adult,358.0,6.0,3.6,99.44444444444444
puf-5, L3 larva,643.0,14.0,6.8,94.55882352941177
puf-8, adult,44.0,27.0,10.8,4.0740740740740735
puf-9, L1 larva,171.0,90.0,48.0,3.5625
pxf-1, elongating embryo,56.0,28.0,19.4,2.8865979381443303
pyr-1, dauer larva,149.0,91.0,38.4,3.8802083333333335
qua-1, L2 larva,56.0,35.0,12.02,4.658901830282862
rab-1, L1 larva,3610.0,605.0,332.8,10.847355769230768
rab-3, elongating embryo,84.0,47.0,15.219999999999999,5.519053876478319
rab-3, L1 larva,47.0,47.0,22.619999999999997,2.0778072502210434
rab-6.1, adult,68.0,49.0,33.0,2.0606060606060606
rab-6.2, elongating embryo,196.0,86.0,45.2,4.336283185840708
rab-7, L1 larva,285.0,198.0,106.4,2.6785714285714284
rab-8, L1 larva,175.0,100.0,62.0,2.8225806451612905
rab-10, L1 larva,310.0,232.0,103.2,3.003875968992248
rab-11.1, L1 larva,1927.0,737.0,428.4,4.4981325863678805
rab-14, L1 larva,192.0,104.0,46.0,4.173913043478261
rab-21, L1 larva,60.0,44.0,24.2,2.479338842975207
rab-39, L1 larva,47.0,33.0,20.6,2.2815533980582523
rad-51, adult,49.0,17.0,12.0,4.083333333333333
ram-2, L2 larva,344.0,187.0,77.42,4.443296305864117
ran-1, adult,830.0,410.0,281.2,2.9516358463726884
ran-3, adult,99.0,47.0,29.6,3.3445945945945943
rap-1, elongating embryo,209.0,183.0,103.2,2.0251937984496124
rap-2, L1 larva,141.0,119.0,55.4,2.545126353790614
ras-1, L1 larva,94.0,33.0,18.4,5.108695652173913
ras-2, elongating embryo,119.0,84.0,52.2,2.279693486590038
rba-1, adult,62.0,44.0,25.6,2.421875
rbf-1, L1 larva,56.0,15.0,7.4,7.5675675675675675
rbr-2, elongating embryo,54.0,29.0,21.8,2.477064220183486
rbx-1, adult,200.0,157.0,80.6,2.481389578163772
rcan-1, L1 larva,85.0,78.0,39.2,2.1683673469387754
rde-4, adult,55.0,29.0,19.0,2.8947368421052633
ret-1, elongating embryo,117.0,101.0,54.4,2.150735294117647
rfc-1, adult,48.0,18.0,14.4,3.333333333333333
rfc-2, adult,58.0,20.0,11.6,5.0
rfc-3, adult,112.0,40.0,22.6,4.95575221238938
rfc-4, adult,68.0,46.0,27.4,2.4817518248175183
rgr-1, elongating embryo,52.0,32.0,21.4,2.429906542056075
rgs-2, L1 larva,70.0,14.0,6.2,11.29032258064516
rgs-4, L1 larva,49.0,30.0,10.8,4.537037037037036
rgs-6, L1 larva,54.0,11.0,6.2,8.709677419354838
rgs-9, adult,57.0,12.0,4.919999999999999,11.585365853658539
rho-1, elongating embryo,631.0,365.0,161.4,3.909541511771995
rhr-1, L3 larva,294.0,115.0,73.8,3.983739837398374
ric-3, dauer larva,61.0,24.0,12.6,4.841269841269842
ric-4, L1 larva,173.0,100.0,46.0,3.760869565217391
rig-3, elongating embryo,57.0,29.0,14.8,3.8513513513513513
rig-4, elongating embryo,71.0,34.0,19.6,3.6224489795918364
rnh-2, elongating embryo,57.0,21.0,13.0,4.384615384615385
rnp-1, L1 larva,102.0,60.0,37.6,2.7127659574468086
rnp-2, elongating embryo,74.0,33.0,20.2,3.6633663366336635
rnp-4, elongating embryo,197.0,126.0,74.0,2.6621621621621623
rnp-5, adult,151.0,58.0,32.0,4.71875
rnr-1, adult,251.0,51.0,30.6,8.202614379084967
rnr-2, adult,454.0,173.0,67.8,6.6961651917404135
rol-1, L3 larva,249.0,8.0,1.6200000000000045,153.70370370370327
rol-6, L1 larva,136.0,5.0,1.8800000000000012,72.34042553191485
rol-8, L1 larva,259.0,5.0,1.280000000000007,202.34374999999892
rla-1, L3 larva,2310.0,2255.0,1117.0,2.0680393912264994
rla-2, L3 larva,1357.0,1344.0,592.0,2.29222972972973
rla-2, adult,1344.0,1344.0,594.6,2.260343087790111
rpl-7A, L2 larva,1467.0,957.0,707.2,2.0743778280542986
rpl-10, dauer larva,4065.0,3295.0,1911.4,2.1267134037877993
rpl-11.1, adult,1888.0,956.0,398.0,4.743718592964824
rpl-11.2, dauer larva,2042.0,1793.0,1000.6,2.0407755346791925
rpl-21, dauer larva,3933.0,2649.0,1859.0,2.1156535771920386
rpl-24.2, elongating embryo,413.0,413.0,167.4,2.4671445639187572
rpl-24.2, dauer larva,486.0,413.0,152.8,3.1806282722513086
rpl-25.1, L2 larva,1380.0,1045.0,574.4,2.402506963788301
rpl-29, L3 larva,8469.0,8111.0,2938.4,2.88218077865505
rpl-29, adult,8111.0,8111.0,3010.0,2.6946843853820597
rpl-33, L2 larva,2336.0,2324.0,1136.8,2.054890921885996
rpl-33, dauer larva,2324.0,2324.0,1139.2,2.0400280898876404
rpl-37, adult,842.0,534.0,301.2,2.7954847277556443
rpl-38, L3 larva,4166.0,3335.0,2028.4,2.0538355353973574
rpl-39, L3 larva,12749.0,10817.0,5244.8,2.4307885906040267
rpl-43, L2 larva,2275.0,1874.0,1075.4,2.1154919099869813
rpn-1, adult,195.0,97.0,60.0,3.25
rpn-2, adult,210.0,101.0,71.0,2.9577464788732395
rpn-5, adult,146.0,91.0,55.8,2.6164874551971327
rpn-7, adult,199.0,127.0,81.4,2.4447174447174445
rpn-9, adult,147.0,77.0,58.4,2.517123287671233
rpn-11, adult,235.0,134.0,89.8,2.6169265033407574
rps-8, dauer larva,7966.0,4963.0,3472.0,2.2943548387096775
rps-10, L2 larva,2841.0,2817.0,1416.2,2.006072588617427
rps-15, L1 larva,4329.0,2247.0,1606.6,2.6945101456491973
rps-16, dauer larva,3225.0,1559.0,1029.6,3.1322843822843827
rps-20, dauer larva,2051.0,1595.0,991.6,2.0683743444937472
rps-21, L3 larva,2930.0,2930.0,1413.6,2.0727221279003962
rps-21, adult,3181.0,2930.0,1363.4,2.333137743875605
rps-26, L2 larva,3276.0,2431.0,1503.2,2.1793507184672696
rps-28, adult,10351.0,7660.0,3819.4,2.710111535843326
rps-29, L3 larva,2428.0,2428.0,992.4,2.4465941152760986
rps-29, adult,2506.0,2428.0,976.8,2.5655200655200656
rpt-1, adult,189.0,120.0,73.2,2.581967213114754
rpt-2, adult,194.0,115.0,73.4,2.643051771117166
rpt-3, adult,175.0,99.0,71.2,2.4578651685393256
rpy-1, L1 larva,74.0,29.0,13.2,5.606060606060606
rrn-1.2, L2 larva,179.0,6.0,1.2,149.16666666666669
rrn-2.1, dauer larva,61395.0,61395.0,23991.8,2.5589993247692964
rrn-2.1, adult,63714.0,61395.0,23528.0,2.7080074804488268
rrn-3.1, L3 larva,45648.0,20516.0,7504.2,6.08299352362677
WBGene00004677, elongating embryo,2268.0,2268.0,911.6,2.487933304080737
WBGene00004677, L3 larva,2514.0,2268.0,862.4,2.915120593692022
rsp-2, adult,174.0,169.0,85.6,2.032710280373832
rsp-3, adult,277.0,194.0,112.4,2.4644128113879002
rsp-4, adult,240.0,92.0,62.2,3.858520900321543
rsp-5, adult,81.0,64.0,33.2,2.439759036144578
rsp-6, adult,145.0,130.0,64.4,2.251552795031056
rsp-7, adult,65.0,42.0,32.2,2.0186335403726705
rsp-8, adult,82.0,42.0,27.2,3.014705882352941
sap-49, adult,107.0,80.0,51.8,2.0656370656370657
sax-1, elongating embryo,70.0,56.0,26.4,2.651515151515152
sax-3, elongating embryo,105.0,30.0,21.8,4.81651376146789
sax-7, elongating embryo,124.0,55.0,41.8,2.966507177033493
sbp-1, L1 larva,45.0,13.0,10.2,4.411764705882353
sca-1, L1 larva,992.0,952.0,455.8,2.1763931548924966
sca-1, dauer larva,952.0,952.0,463.8,2.052608883139284
scd-1, elongating embryo,165.0,165.0,64.8,2.5462962962962963
scd-1, L1 larva,167.0,165.0,64.4,2.593167701863354
scm-1, elongating embryo,74.0,49.0,32.8,2.25609756097561
sdn-1, elongating embryo,464.0,169.0,70.6,6.572237960339944
sea-1, adult,59.0,20.0,8.440000000000001,6.990521327014217
sea-2, L1 larva,90.0,25.0,17.4,5.172413793103448
sek-1, L1 larva,262.0,74.0,41.6,6.2980769230769225
sel-2, elongating embryo,69.0,35.0,29.4,2.3469387755102042
sel-7, L2 larva,156.0,101.0,23.860000000000003,6.538139145012573
sel-7, adult,101.0,101.0,34.86,2.8973034997131384
sel-8, adult,63.0,32.0,18.6,3.387096774193548
sel-9, elongating embryo,245.0,165.0,105.0,2.3333333333333335
sel-10, adult,76.0,51.0,32.8,2.3170731707317076
sel-12, elongating embryo,50.0,13.0,9.2,5.434782608695652
sem-2, L2 larva,44.0,42.0,15.4,2.857142857142857
sem-4, L1 larva,181.0,48.0,29.6,6.114864864864865
sem-5, elongating embryo,93.0,61.0,29.0,3.206896551724138
1-Sep, adult,64.0,15.0,6.6,9.696969696969697
set-1, elongating embryo,154.0,62.0,36.0,4.277777777777778
sex-1, elongating embryo,75.0,30.0,10.719999999999999,6.996268656716419
sgn-1, elongating embryo,44.0,30.0,10.319999999999999,4.263565891472869
sip-1, adult,3643.0,420.0,144.8,25.158839779005522
sir-2.1, elongating embryo,64.0,31.0,24.8,2.5806451612903225
skn-1, L1 larva,284.0,139.0,86.6,3.2794457274826794
