"","WBID","Phi_WholeGenome","elongating.embryo.Ce","L1.larva.Ce","dauer.larva.Ce","adult.Ce","L2L3_larva","PHI_Adult","PHI_Dauer","PHI_Emb","PHI_L1","PHI_L2L3"
"5443","WBGene00005993",0.491820430163032,0,2.19722457733622,1.6094379124341,0,1.38629436111989,NA,NA,NA,NA,NA
"5444","WBGene00005995",0.720171225930493,0,2.89037175789616,5.65248918026865,0,2.19722457733622,NA,NA,NA,NA,NA
"5445","WBGene00005996",0.496311776401016,0,3.71357206670431,4.4188406077966,0,1.94591014905531,NA,NA,NA,NA,NA
"5446","WBGene00005999",0.680333464935606,0,5.14749447681345,4.27666611901606,1.09861228866811,2.94443897916644,NA,NA,NA,NA,NA
"5447","WBGene00006001",0.569939685778859,0.693147180559945,3.66356164612965,3.3322045101752,0,1.38629436111989,NA,NA,NA,NA,NA
"5448","WBGene00006002",0.563289940249453,1.6094379124341,5.96870755998537,4.0943445622221,0.693147180559945,2.83321334405622,NA,NA,NA,NA,NA
"5449","WBGene00006003",0.423646286271785,1.09861228866811,3.95124371858143,3.8286413964891,0,1.09861228866811,NA,NA,NA,NA,NA
"5450","WBGene00006004",0.345984650527785,0,5.57972982598622,5.59471137960184,0,1.94591014905531,NA,NA,NA,NA,NA
"5451","WBGene00006005",0.301390955841184,1.38629436111989,5.67675380226828,3.68887945411394,0.693147180559945,3.25809653802148,NA,NA,NA,NA,NA
"5452","WBGene00006006",0.350622820329206,3.76120011569356,5.10594547390058,4.72738781871234,1.09861228866811,3.40119738166216,NA,NA,NA,NA,NA
"5453","WBGene00006007",0.295715707219975,1.79175946922805,3.3322045101752,5.01727983681492,1.38629436111989,2.30258509299405,NA,NA,NA,NA,NA
"5455","WBGene00006008",0.408442295218556,2.77258872223978,5.59098698051086,4.20469261939097,1.38629436111989,3.40119738166216,NA,NA,NA,NA,NA
"5456","WBGene00006009",0.524139996612207,2.77258872223978,2.70805020110221,3.09104245335832,2.07944154167984,2.89037175789616,NA,NA,NA,NA,NA
"5457","WBGene00006010",0.463209678791287,0,2.70805020110221,2.484906649788,0.693147180559945,1.94591014905531,NA,NA,NA,NA,NA
"5458","WBGene00006011",0.48035008831293,0.693147180559945,4.38202663467388,2.484906649788,0,1.6094379124341,NA,NA,NA,NA,NA
"5459","WBGene00006012",0.5694804506213,0,4.12713438504509,0,0.693147180559945,2.30258509299405,NA,NA,NA,NA,NA
"5460","WBGene00006013",0.588559544487065,0,2.89037175789616,0,0,1.6094379124341,NA,NA,NA,NA,NA
"5461","WBGene00006016",0.367663523249153,1.09861228866811,5.48063892334199,5.26785815906333,3.61091791264422,3.73766961828337,NA,NA,NA,NA,NA
"5464","WBGene00006019",0.3775480398436,0,4.00733318523247,4.46590811865458,0,1.94591014905531,NA,NA,NA,NA,NA
"5465","WBGene00006020",0.343446745945055,0,5.20948615284142,5.37063802812766,0,3.17805383034795,NA,NA,NA,NA,NA
"5466","WBGene00006021",0.384942612248773,0,4.39444915467244,3.85014760171006,0,2.39789527279837,NA,NA,NA,NA,NA
"5468","WBGene00006022",0.37978070438886,0.693147180559945,2.39789527279837,4.65396035015752,0,2.77258872223978,NA,NA,NA,NA,NA
"5469","WBGene00006024",0.398892548749743,0,3.2188758248682,4.84418708645859,0,1.09861228866811,NA,NA,NA,NA,NA
"5470","WBGene00006025",0.358697707971487,1.09861228866811,5.10594547390058,4.83628190695148,0,2.56494935746154,NA,NA,NA,NA,NA
"5471","WBGene00006026",0.422908370630796,0,5.62762111369064,4.53259949315326,0.693147180559945,2.63905732961526,NA,NA,NA,NA,NA
"5472","WBGene00006027",0.437161037363816,0.693147180559945,5.59842195899838,4.26267987704132,0,1.6094379124341,NA,NA,NA,NA,NA
"5473","WBGene00006028",0.579088864016798,1.38629436111989,3.55534806148941,4.07753744390572,0,2.39789527279837,NA,NA,NA,NA,NA
"5474","WBGene00006038",1.07210855621484,0,0.693147180559945,0,3.89182029811063,2.99573227355399,NA,NA,NA,NA,NA
"5475","WBGene00006039",1.05794301790166,0.693147180559945,2.89037175789616,1.09861228866811,6.77764659363512,5.89440283426485,NA,NA,NA,NA,NA
"5476","WBGene00006044",1.0712992553055,0.693147180559945,3.61091791264422,2.39789527279837,8.1185050675871,7.42833319419081,NA,NA,NA,NA,NA
"5477","WBGene00006047",1.12761151010167,0,1.38629436111989,0,4.63472898822964,3.09104245335832,NA,NA,NA,NA,NA
"5478","WBGene00006048",1.01756186764421,1.79175946922805,0,0,6.17586727010576,4.79579054559674,NA,NA,NA,NA,NA
"5479","WBGene00006049",0.597161383477657,0,1.09861228866811,0,2.94443897916644,3.66356164612965,NA,NA,NA,NA,NA
"5480","WBGene00006050",0.940687894384425,3.46573590279973,4.48863636973214,1.6094379124341,7.24992553671799,5.12396397940326,NA,NA,NA,NA,NA
"5481","WBGene00006051",0.937397994430203,3.55534806148941,2.63905732961526,1.38629436111989,8.21689858091361,5.99645208861902,NA,NA,NA,NA,NA
"5482","WBGene00006052",0.789888115890721,0,1.09861228866811,0.693147180559945,6.45990445437753,5.4553211153577,NA,NA,NA,NA,NA
"5483","WBGene00006053",0.801815385626701,2.484906649788,4.62497281328427,2.77258872223978,7.68478394352278,5.78996017089725,NA,NA,NA,NA,NA
"5484","WBGene00006055",0.754907488064718,5.06890420222023,7.78572089653462,6.45676965557216,3.17805383034795,5.71373280550937,NA,NA,NA,NA,NA
"5485","WBGene00006056",0.804003321020692,1.79175946922805,2.89037175789616,2.19722457733622,6.8330317327862,5.6937321388027,NA,NA,NA,NA,NA
"5486","WBGene00006058",0.916304512179206,0.693147180559945,4.80402104473326,3.97029191355212,4.20469261939097,5.95064255258773,NA,NA,NA,NA,NA
"5487","WBGene00006059",0.391578547249604,8.73809423017767,8.20138595523861,7.85748078694253,7.2115567333138,8.53817159780143,NA,NA,NA,NA,NA
"5488","WBGene00006060",0.553898272909964,3.68887945411394,2.07944154167984,2.39789527279837,4.84418708645859,5.57972982598622,NA,NA,NA,NA,NA
"5489","WBGene00006061",0.587402346616862,8.0481491016652,7.55328660560042,7.84149292446001,7.42535788702715,8.05006542291597,NA,NA,NA,NA,NA
"5491","WBGene00006063",0.975714484229516,10.1946635142422,8.92598608961708,8.2409125416889,6.45676965557216,6.95463886488099,NA,NA,0.995373846855087,NA,NA
"5493","WBGene00006064",0.576269122475304,5.97126183979046,8.58429093494873,6.70808408385307,2.39789527279837,6.03548143252476,NA,NA,NA,0.416090563488721,NA
"5494","WBGene00006065",0.459038744006272,1.79175946922805,5.47646355193151,3.95124371858143,2.07944154167984,3.29583686600433,NA,NA,NA,NA,NA
"5495","WBGene00006066",0.58152078018346,7.89020821310996,9.90378750754513,8.59174392268053,6.49526555593701,8.20821938349683,NA,NA,NA,0.42461617743491,NA
"5496","WBGene00006067",0.596651140200849,6.89060912014717,8.56674497024549,6.71659477352098,4.35670882668959,6.74758652682932,NA,NA,NA,NA,NA
"5499","WBGene00006068",0.587037790120939,5.49306144334055,8.06589354696427,6.59304453414244,2.94443897916644,6.14203740558736,NA,NA,NA,NA,NA
"5500","WBGene00006069",0.3310416311111,1.09861228866811,4.33073334028633,3.29583686600433,0.693147180559945,1.94591014905531,NA,NA,NA,NA,NA
"5501","WBGene00006070",0.492972428264316,0.693147180559945,1.6094379124341,2.83321334405622,0.693147180559945,1.94591014905531,NA,NA,NA,NA,NA
"5502","WBGene00006071",0.375765754129687,0,4.97673374242057,4.36944785246702,0,2.77258872223978,NA,NA,NA,NA,NA
"5503","WBGene00006072",0.452903274931407,1.79175946922805,2.70805020110221,3.98898404656427,0.693147180559945,2.07944154167984,NA,NA,NA,NA,NA
"5505","WBGene00006074",0.6493442803642,3.73766961828337,0,3.04452243772342,0,1.38629436111989,NA,NA,NA,NA,NA
"5506","WBGene00006076",0.786263259630173,0.693147180559945,2.70805020110221,3.55534806148941,0,1.6094379124341,NA,NA,NA,NA,NA
"5507","WBGene00006077",0.854889070390578,0.693147180559945,4.20469261939097,4.27666611901606,0,2.484906649788,NA,NA,NA,NA,NA
"5508","WBGene00006080",0.550889304983376,3.29583686600433,3.3322045101752,5.26785815906333,1.38629436111989,2.63905732961526,NA,NA,NA,NA,NA
"5509","WBGene00006081",0.496201062683597,0,1.94591014905531,3.71357206670431,0,0.693147180559945,NA,NA,NA,NA,NA
"5510","WBGene00006082",0.509465833069528,0.693147180559945,1.09861228866811,2.63905732961526,0,0.693147180559945,NA,NA,NA,NA,NA
"5511","WBGene00006083",0.609070954343205,2.30258509299405,1.38629436111989,3.40119738166216,0,1.38629436111989,NA,NA,NA,NA,NA
"5512","WBGene00006084",0.871033859052661,1.09861228866811,3.3322045101752,4.30406509320417,1.6094379124341,2.07944154167984,NA,NA,NA,NA,NA
"5513","WBGene00006085",0.661005953086842,5.41610040220442,3.2188758248682,6.63068338564237,1.09861228866811,1.94591014905531,NA,NA,NA,NA,NA
"5514","WBGene00006086",0.613551956708921,1.94591014905531,3.87120101090789,5.8664680569333,1.6094379124341,2.39789527279837,NA,NA,NA,NA,NA
"5515","WBGene00006087",0.401955794329951,1.6094379124341,1.38629436111989,6.13556489108174,0.693147180559945,1.79175946922805,NA,NA,NA,NA,NA
"5517","WBGene00006090",0.491474323490447,0.693147180559945,3.04452243772342,4.69134788222914,0,1.09861228866811,NA,NA,NA,NA,NA
"5518","WBGene00006092",0.433275495384037,0,3.25809653802148,3.89182029811063,0.693147180559945,1.38629436111989,NA,NA,NA,NA,NA
"5519","WBGene00006093",0.630594493281799,1.09861228866811,4.72738781871234,5.50938833662798,0,2.39789527279837,NA,NA,NA,NA,NA
"5520","WBGene00006094",0.452382949145492,0,4.00733318523247,4.59511985013459,0,1.6094379124341,NA,NA,NA,NA,NA
"5521","WBGene00006096",0.595689665981663,1.09861228866811,3.55534806148941,3.09104245335832,0,2.83321334405622,NA,NA,NA,NA,NA
"5522","WBGene00006097",0.435100806422256,6.91671502035361,3.89182029811063,5.69035945432406,0,4.88280192258637,NA,NA,NA,NA,NA
"5523","WBGene00006098",0.673449028076082,2.63905732961526,3.09104245335832,3.25809653802148,0,1.79175946922805,NA,NA,NA,NA,NA
"5524","WBGene00006099",0.46114406961653,0,2.63905732961526,2.30258509299405,0,1.09861228866811,NA,NA,NA,NA,NA
"5525","WBGene00006102",0.403658668812058,3.13549421592915,4.11087386417331,3.8286413964891,0.693147180559945,2.30258509299405,NA,NA,NA,NA,NA
"5526","WBGene00006103",0.742758087351797,0,7.01929665371504,4.12713438504509,0.693147180559945,3.43398720448515,NA,NA,NA,NA,NA
"5527","WBGene00006104",0.410197033535944,1.6094379124341,1.94591014905531,3.29583686600433,0,1.6094379124341,NA,NA,NA,NA,NA
"5528","WBGene00006105",0.42685723422661,0,3.36729582998647,1.94591014905531,0,1.09861228866811,NA,NA,NA,NA,NA
"5529","WBGene00006106",0.349130448771646,0,2.39789527279837,1.79175946922805,1.38629436111989,2.07944154167984,NA,NA,NA,NA,NA
"5530","WBGene00006108",0.459673099469866,1.79175946922805,2.19722457733622,4.29045944114839,0,1.6094379124341,NA,NA,NA,NA,NA
"5531","WBGene00006109",0.434774206037023,1.6094379124341,3.58351893845611,6.18414889093748,2.07944154167984,2.83321334405622,NA,NA,NA,NA,NA
"5532","WBGene00006110",0.537212189295418,3.17805383034795,3.78418963391826,2.77258872223978,0,2.07944154167984,NA,NA,NA,NA,NA
"5533","WBGene00006111",0.575241132212811,0.693147180559945,1.94591014905531,2.70805020110221,0,1.6094379124341,NA,NA,NA,NA,NA
"5534","WBGene00006112",0.405244149031839,1.94591014905531,2.30258509299405,3.17805383034795,0,1.94591014905531,NA,NA,NA,NA,NA
"5535","WBGene00006113",0.373300767297176,1.6094379124341,3.78418963391826,4.4188406077966,0.693147180559945,1.79175946922805,NA,NA,NA,NA,NA
"5536","WBGene00006117",0.491083634587283,0,2.19722457733622,2.30258509299405,0,1.6094379124341,NA,NA,NA,NA,NA
"5537","WBGene00006120",0.521006688988036,3.17805383034795,1.09861228866811,3.29583686600433,1.38629436111989,1.6094379124341,NA,NA,NA,NA,NA
"5538","WBGene00006121",0.424598167502929,0,2.39789527279837,4.80402104473326,0,1.09861228866811,NA,NA,NA,NA,NA
"5539","WBGene00006122",0.439250263810097,2.63905732961526,4.27666611901606,5.50533153593236,0,1.38629436111989,NA,NA,NA,NA,NA
"5541","WBGene00006125",0.468264284337011,0.693147180559945,2.484906649788,3.36729582998647,0,1.38629436111989,NA,NA,NA,NA,NA
"5542","WBGene00006126",0.546874319656842,0,4.43081679884331,4.31748811353631,0,1.94591014905531,NA,NA,NA,NA,NA
"5543","WBGene00006127",0.487059633243756,0,5.03043792139244,5.17614973257383,0.693147180559945,2.94443897916644,NA,NA,NA,NA,NA
"5544","WBGene00006128",0.466485220649008,1.38629436111989,3.89182029811063,3.97029191355212,0.693147180559945,2.07944154167984,NA,NA,NA,NA,NA
"5545","WBGene00006129",0.45045040612075,1.79175946922805,4.89034912822175,2.94443897916644,0,2.77258872223978,NA,NA,NA,NA,NA
"5546","WBGene00006130",0.755219609327323,1.38629436111989,3.55534806148941,2.99573227355399,1.09861228866811,0.693147180559945,NA,NA,NA,NA,NA
"5547","WBGene00006131",0.450190492719334,0.693147180559945,3.58351893845611,1.94591014905531,0,1.79175946922805,NA,NA,NA,NA,NA
"5548","WBGene00006133",0.693141756545235,0,1.6094379124341,3.13549421592915,0,1.6094379124341,NA,NA,NA,NA,NA
"5549","WBGene00006134",0.533355711100297,3.25809653802148,2.30258509299405,4.21950770517611,0.693147180559945,1.09861228866811,NA,NA,NA,NA,NA
"5550","WBGene00006135",0.384720824232559,1.09861228866811,3.49650756146648,3.87120101090789,1.09861228866811,2.484906649788,NA,NA,NA,NA,NA
"5552","WBGene00006137",0.79342617714098,0,1.79175946922805,4.88280192258637,0,1.79175946922805,NA,NA,NA,NA,NA
"5553","WBGene00006138",0.546312661574014,0,4.53259949315326,4.52178857704904,0,2.484906649788,NA,NA,NA,NA,NA
"5554","WBGene00006139",0.713015936551928,1.09861228866811,3.78418963391826,0.693147180559945,0,2.484906649788,NA,NA,NA,NA,NA
"5555","WBGene00006140",0.407471412798917,5.82894561761021,2.70805020110221,3.68887945411394,1.09861228866811,2.19722457733622,NA,NA,NA,NA,NA
"5556","WBGene00006141",0.457901371457761,0.693147180559945,2.30258509299405,4.54329478227,0,1.09861228866811,NA,NA,NA,NA,NA
"5557","WBGene00006142",0.461648062267903,0.693147180559945,3.09104245335832,4.27666611901606,0,2.30258509299405,NA,NA,NA,NA,NA
"5558","WBGene00006143",0.589243671840705,1.79175946922805,3.58351893845611,2.39789527279837,0,2.89037175789616,NA,NA,NA,NA,NA
"5559","WBGene00006144",0.580775526432476,0,1.6094379124341,5.7037824746562,0,1.6094379124341,NA,NA,NA,NA,NA
"5560","WBGene00006145",0.609966929607884,0,1.79175946922805,4.68213122712422,0,1.6094379124341,NA,NA,NA,NA,NA
"5561","WBGene00006146",0.618777221090543,1.09861228866811,5.5834963087817,5.42053499927229,1.6094379124341,1.6094379124341,NA,NA,NA,NA,NA
"5562","WBGene00006147",0.849326531527413,0,1.38629436111989,6.04263283368238,0.693147180559945,1.6094379124341,NA,NA,NA,NA,NA
"5563","WBGene00006148",0.757561749797047,1.09861228866811,4.83628190695148,1.38629436111989,0.693147180559945,2.70805020110221,NA,NA,NA,NA,NA
"5564","WBGene00006149",0.395939285851804,1.09861228866811,4.70048036579242,3.09104245335832,0.693147180559945,2.484906649788,NA,NA,NA,NA,NA
"5565","WBGene00006150",0.557334519248146,1.6094379124341,5.92958914338989,3.09104245335832,1.6094379124341,2.89037175789616,NA,NA,NA,NA,NA
"5566","WBGene00006151",0.53411233517442,0.693147180559945,4.00733318523247,3.3322045101752,1.09861228866811,2.39789527279837,NA,NA,NA,NA,NA
"5567","WBGene00006152",0.43751025695611,3.40119738166216,3.46573590279973,6.18001665365257,0,3.13549421592915,NA,NA,NA,NA,NA
"5568","WBGene00006153",0.811580145855186,1.6094379124341,5.4553211153577,3.95124371858143,0.693147180559945,3.04452243772342,NA,NA,NA,NA,NA
"5569","WBGene00006154",0.409186050142366,0.693147180559945,6.22059017009974,4.79579054559674,0,2.39789527279837,NA,NA,NA,NA,NA
"5570","WBGene00006155",0.557029863312498,2.63905732961526,3.36729582998647,4.02535169073515,0,2.30258509299405,NA,NA,NA,NA,NA
"5571","WBGene00006156",0.374121813713836,0,2.99573227355399,4.0943445622221,0,1.09861228866811,NA,NA,NA,NA,NA
"5572","WBGene00006157",0.633337603254476,0,2.484906649788,3.80666248977032,0,1.94591014905531,NA,NA,NA,NA,NA
"5573","WBGene00006158",0.467064433413447,0.693147180559945,2.19722457733622,5.55295958492162,0.693147180559945,1.38629436111989,NA,NA,NA,NA,NA
"5574","WBGene00006159",0.455917967962863,0,4.34380542185368,1.6094379124341,0,1.09861228866811,NA,NA,NA,NA,NA
"5575","WBGene00006160",0.403797709437968,0,1.79175946922805,4.94875989037817,0,1.79175946922805,NA,NA,NA,NA,NA
"5576","WBGene00006161",0.403492435668678,2.07944154167984,3.71357206670431,5.19849703126583,0,1.94591014905531,NA,NA,NA,NA,NA
"5577","WBGene00006162",0.588911738436139,0,3.8286413964891,2.63905732961526,0,2.19722457733622,NA,NA,NA,NA,NA
"5578","WBGene00006163",0.676192985496106,1.6094379124341,6.08904487544685,4.51085950651685,1.6094379124341,3.43398720448515,NA,NA,NA,NA,NA
"5579","WBGene00006164",1.01703575792805,0,4.34380542185368,4.04305126783455,0,1.79175946922805,NA,NA,NA,NA,NA
"5580","WBGene00006165",0.509255311270438,0,3.66356164612965,4.969813299576,0,1.94591014905531,NA,NA,NA,NA,NA
"5581","WBGene00006166",0.376931537490363,0.693147180559945,1.38629436111989,4.44265125649032,0,2.19722457733622,NA,NA,NA,NA,NA
"5582","WBGene00006167",0.507469286963863,2.70805020110221,3.87120101090789,2.89037175789616,0.693147180559945,2.19722457733622,NA,NA,NA,NA,NA
"5583","WBGene00006169",0.36171933169469,3.98898404656427,5.65948221575962,4.54329478227,0,4.61512051684126,NA,NA,NA,NA,NA
"5587","WBGene00006172",0.420625560825711,3.49650756146648,3.76120011569356,3.80666248977032,1.09861228866811,3.3322045101752,NA,NA,NA,NA,NA
"5588","WBGene00006173",0.640456266272338,2.56494935746154,2.30258509299405,3.09104245335832,1.09861228866811,1.6094379124341,NA,NA,NA,NA,NA
"5589","WBGene00006174",0.351357181268687,0.693147180559945,0.693147180559945,5.93753620508243,0,2.30258509299405,NA,NA,NA,NA,NA
"5590","WBGene00006175",0.498177257163509,2.19722457733622,4.39444915467244,5.0998664278242,1.38629436111989,1.94591014905531,NA,NA,NA,NA,NA
"5591","WBGene00006176",0.554654236340929,4.77912349311153,3.36729582998647,4.33073334028633,0.693147180559945,1.6094379124341,NA,NA,NA,NA,NA
"5592","WBGene00006178",0.400456325071526,0,2.39789527279837,4.61512051684126,0,1.6094379124341,NA,NA,NA,NA,NA
"5593","WBGene00006179",0.537883793486859,0,4.39444915467244,6.64768837356333,1.09861228866811,1.38629436111989,NA,NA,NA,NA,NA
"5594","WBGene00006180",0.53743842906918,0,4.71849887129509,6.17586727010576,0.693147180559945,3.29583686600433,NA,NA,NA,NA,NA
"5595","WBGene00006182",0.597324770538119,0,2.19722457733622,5.03695260241363,0,2.30258509299405,NA,NA,NA,NA,NA
"5597","WBGene00006183",0.392762272299801,0,4.40671924726425,4.12713438504509,1.09861228866811,3.04452243772342,NA,NA,NA,NA,NA
"5598","WBGene00006184",0.467352644112655,0,1.09861228866811,4.27666611901606,0,1.38629436111989,NA,NA,NA,NA,NA
"5599","WBGene00006186",0.299825643177237,4.48863636973214,4.0943445622221,4.11087386417331,0,3.25809653802148,NA,NA,NA,NA,NA
"5600","WBGene00006187",0.334887844277141,3.8286413964891,3.09104245335832,4.52178857704904,0,3.04452243772342,NA,NA,NA,NA,NA
"5601","WBGene00006188",0.325679604410405,2.39789527279837,2.19722457733622,3.63758615972639,0,1.6094379124341,NA,NA,NA,NA,NA
"5602","WBGene00006189",0.370533892717593,3.25809653802148,2.99573227355399,4.31748811353631,0.693147180559945,2.83321334405622,NA,NA,NA,NA,NA
"5603","WBGene00006190",0.409101247334099,1.38629436111989,2.77258872223978,6.9177056098353,0,2.07944154167984,NA,NA,NA,NA,NA
"5604","WBGene00006191",0.426758279546844,4.52178857704904,3.40119738166216,6.91075078796194,1.38629436111989,2.94443897916644,NA,NA,NA,NA,NA
"5605","WBGene00006192",0.455814025678936,0,2.70805020110221,5.94803498918065,0,2.07944154167984,NA,NA,NA,NA,NA
"5606","WBGene00006193",0.41468924795572,0.693147180559945,3.68887945411394,4.70953020131233,1.09861228866811,3.25809653802148,NA,NA,NA,NA,NA
"5607","WBGene00006195",0.424669387802665,5.66642668811243,2.70805020110221,4.27666611901606,2.07944154167984,2.484906649788,NA,NA,NA,NA,NA
"5608","WBGene00006196",0.53897352805215,0.693147180559945,1.6094379124341,2.63905732961526,0,1.94591014905531,NA,NA,NA,NA,NA
"5609","WBGene00006197",0.585159260741206,0.693147180559945,4.46590811865458,5.6970934865054,0,2.07944154167984,NA,NA,NA,NA,NA
"5610","WBGene00006198",0.573090980346577,0,4.11087386417331,3.89182029811063,0,2.39789527279837,NA,NA,NA,NA,NA
"5611","WBGene00006199",0.41557613298005,0,3.63758615972639,3.29583686600433,0,1.79175946922805,NA,NA,NA,NA,NA
"5613","WBGene00006201",0.45696203869379,0,4.33073334028633,4.27666611901606,0,1.94591014905531,NA,NA,NA,NA,NA
"5614","WBGene00006202",0.447596059969848,0,3.17805383034795,2.19722457733622,0,2.19722457733622,NA,NA,NA,NA,NA
"5615","WBGene00006203",0.268978548704943,0,2.83321334405622,3.63758615972639,0.693147180559945,1.6094379124341,NA,NA,NA,NA,NA
"5616","WBGene00006204",0.378856871982066,0,0,3.25809653802148,0,1.79175946922805,NA,NA,NA,NA,NA
"5617","WBGene00006205",0.417843758173257,1.79175946922805,3.89182029811063,3.17805383034795,0,1.79175946922805,NA,NA,NA,NA,NA
"5618","WBGene00006206",0.335482420486237,2.484906649788,2.39789527279837,4.51085950651685,1.09861228866811,0,NA,NA,NA,NA,NA
"5619","WBGene00006207",0.407851490431513,1.6094379124341,6.01615715969835,4.68213122712422,0.693147180559945,3.63758615972639,NA,NA,NA,NA,NA
"5620","WBGene00006208",0.513362074852463,0,4.84418708645859,4.88280192258637,1.09861228866811,3.09104245335832,NA,NA,NA,NA,NA
"5621","WBGene00006209",0.48035373846896,1.38629436111989,4.4188406077966,4.70953020131233,1.09861228866811,2.07944154167984,NA,NA,NA,NA,NA
"5622","WBGene00006210",0.471146394166108,2.484906649788,3.29583686600433,3.2188758248682,0,2.56494935746154,NA,NA,NA,NA,NA
"5623","WBGene00006211",0.592826338829807,1.09861228866811,5.605802066296,5.29831736654804,0,2.77258872223978,NA,NA,NA,NA,NA
"5624","WBGene00006212",0.46102315333743,4.0943445622221,4.30406509320417,4.90527477843843,1.6094379124341,4.24849524204936,NA,NA,NA,NA,NA
"5625","WBGene00006213",0.581463731109903,2.30258509299405,4.29045944114839,6.06378520868761,0,2.70805020110221,NA,NA,NA,NA,NA
"5626","WBGene00006214",0.579466346295776,0,4.12713438504509,4.76217393479776,0.693147180559945,2.30258509299405,NA,NA,NA,NA,NA
"5627","WBGene00006215",0.546159398899835,2.07944154167984,2.99573227355399,4.58496747867057,1.79175946922805,2.30258509299405,NA,NA,NA,NA,NA
"5628","WBGene00006216",0.495075413843754,1.79175946922805,2.39789527279837,4.48863636973214,0.693147180559945,2.07944154167984,NA,NA,NA,NA,NA
"5629","WBGene00006217",0.46330490405089,7.26262860097424,2.30258509299405,4.65396035015752,1.38629436111989,2.07944154167984,NA,NA,NA,NA,NA
"5630","WBGene00006218",0.425485737130437,1.6094379124341,1.09861228866811,3.13549421592915,0,1.94591014905531,NA,NA,NA,NA,NA
"5632","WBGene00006219",0.441250982155042,0,2.19722457733622,3.66356164612965,0.693147180559945,2.484906649788,NA,NA,NA,NA,NA
"5633","WBGene00006220",0.502577213166587,1.79175946922805,8.36799688505411,9.26331225674229,6.01615715969835,7.26752542782817,NA,0.324154101817189,NA,NA,NA
"5635","WBGene00006221",0.52004772417719,3.80666248977032,3.17805383034795,5.57215403217776,1.38629436111989,1.6094379124341,NA,NA,NA,NA,NA
"5636","WBGene00006222",0.454183282384799,0,3.29583686600433,3.78418963391826,0,1.94591014905531,NA,NA,NA,NA,NA
"5637","WBGene00006224",0.450223436610397,1.38629436111989,2.07944154167984,2.30258509299405,1.94591014905531,2.77258872223978,NA,NA,NA,NA,NA
"5639","WBGene00006225",0.5151506121058,0,3.43398720448515,2.77258872223978,0,2.19722457733622,NA,NA,NA,NA,NA
"5640","WBGene00006226",0.311840287155083,3.3322045101752,5.28320372873799,4.43081679884331,1.09861228866811,2.83321334405622,NA,NA,NA,NA,NA
"5641","WBGene00006228",0.79588776639689,2.94443897916644,3.29583686600433,5.20948615284142,0,2.484906649788,NA,NA,NA,NA,NA
"5642","WBGene00006229",0.59993432298694,2.89037175789616,2.89037175789616,3.91202300542815,1.09861228866811,3.17805383034795,NA,NA,NA,NA,NA
"5643","WBGene00006230",0.504503431558813,0.693147180559945,1.79175946922805,4.68213122712422,0.693147180559945,1.6094379124341,NA,NA,NA,NA,NA
"5644","WBGene00006231",0.32380670056093,2.484906649788,3.49650756146648,3.85014760171006,0,1.09861228866811,NA,NA,NA,NA,NA
"5645","WBGene00006232",0.481548511764025,0,1.09861228866811,4.00733318523247,0,1.38629436111989,NA,NA,NA,NA,NA
"5646","WBGene00006233",0.507867186302235,0.693147180559945,4.11087386417331,3.98898404656427,0,2.56494935746154,NA,NA,NA,NA,NA
"5647","WBGene00006234",0.483761471502093,0.693147180559945,3.17805383034795,4.30406509320417,0,2.30258509299405,NA,NA,NA,NA,NA
"5648","WBGene00006235",0.576267682090871,0,3.8286413964891,3.17805383034795,0,2.07944154167984,NA,NA,NA,NA,NA
"5649","WBGene00006236",0.533316443456699,0,1.38629436111989,3.93182563272433,0,0,NA,NA,NA,NA,NA
"5650","WBGene00006237",0.727325277510124,3.49650756146648,3.76120011569356,4.29045944114839,1.09861228866811,2.70805020110221,NA,NA,NA,NA,NA
"5651","WBGene00006238",0.509200542235988,0,2.30258509299405,2.83321334405622,0,1.6094379124341,NA,NA,NA,NA,NA
"5652","WBGene00006239",0.412954331731796,0.693147180559945,3.09104245335832,3.49650756146648,0,1.6094379124341,NA,NA,NA,NA,NA
"5653","WBGene00006240",0.408301996332882,1.09861228866811,0,4.06044301054642,0,1.94591014905531,NA,NA,NA,NA,NA
"5654","WBGene00006241",0.399172358894015,0,1.94591014905531,4.75359019110636,0,1.79175946922805,NA,NA,NA,NA,NA
"5655","WBGene00006242",0.473141816855029,3.63758615972639,2.07944154167984,4.92725368515721,0.693147180559945,1.94591014905531,NA,NA,NA,NA,NA
"5656","WBGene00006244",0.534814618924445,1.6094379124341,3.68887945411394,4.18965474202643,1.09861228866811,2.30258509299405,NA,NA,NA,NA,NA
"5657","WBGene00006247",0.492729818839425,0,2.30258509299405,2.56494935746154,0,1.6094379124341,NA,NA,NA,NA,NA
"5659","WBGene00006251",0.320122524816536,1.09861228866811,3.93182563272433,3.87120101090789,0,2.30258509299405,NA,NA,NA,NA,NA
"5660","WBGene00006252",0.548493689493539,0,1.38629436111989,2.89037175789616,0,1.94591014905531,NA,NA,NA,NA,NA
"5661","WBGene00006253",0.482745096523349,2.07944154167984,1.79175946922805,3.17805383034795,0,2.07944154167984,NA,NA,NA,NA,NA
"5662","WBGene00006255",0.714506303730832,5.2040066870768,4.66343909411207,5.65599181081985,1.09861228866811,2.94443897916644,NA,NA,NA,NA,NA
